Material;        Total Stock 
 POH6C6B11O ;19
 POP0C6B10O ;19
 POP6C2B11L ;19
 POP6C2B11L ;19
 POP6C6B11L ;19
 POP6C6B11L ;19
 POP6C6B11O ;19
 POP6C6B11O ;19
 POP6C6B11O ;19
 POP6C6B11O ;19
 POP6C6B11O ;19
 RA461911 ;19
 RA461911 ;19
 RA464613 ;19
 RA464613 ;19
 SKS62E22IR ;19
 SMS45II01B ;19
 SMS45II01B ;19
 SN213A00DT ;19
 SN256I01GI ;19
 SN256I01GI ;19
 STANDP184 ;19
 T18IW900SP ;19
 T24IR900SP ;19
 TTA5603 ;19
 VVD25A20EU ;19
 VVD25A20EU ;19
 WAB20268ZA ;19
 WAK20202TR ;19
 WM10K211TR ;19
 WM14T581TR ;19
 ZHM0861S ;19
 24PRODRAIL ;20
 3TS864BC ;20
 42PLASM3MG ;20
 B1ZMA18604 ;20
 B1ZMI09624 ;20
 B1ZMI12624 ;20
 B1ZMI12624 ;20
 B1ZMI18604 ;20
 BD2028W2NN ;20
 BGC2U230 ;20
 BGS7PERF5 ;20
 BGS7PERF5 ;20
 BGS7PERF5 ;20
 BGS7PERF5 ;20
 BGS7PRO1 ;20
 BGS7PRO1 ;20
 BGS7PRO1 ;20
 BGS7PRO1 ;20
 BGS7PRO1 ;20
 BGS7PRO1 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 BGS7SIL64 ;20
 CWF12T48IL ;20
 CWF12T48IL ;20
 CZ10200 ;20
 CZ10200 ;20
 DF1133W3VV ;20
 DFT63CA20Q ;20
 DFT63CA20Q ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA20T ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50Q ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA50T ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60Q ;20
 DFT63CA60T ;20
 DFT63CA60T ;20
 DFT63CA60T ;20
 DHI645FQ ;20
 DHI645FQ ;20
 DHI645FTR ;20
 DHU665CGB ;20
 DWK098E51 ;20
 DWK098E51 ;20
 EB0C2PB80L ;20
 EB0C2PB80L ;20
 EB0C2YB80L ;20
 EB0C5HB80L ;20
 EB0C5PB80L ;20
 EB0C5PY80N ;20
 EB0C5PY80N ;20
 EB6C2PB80L ;20
 EB6C2PB80O ;20
 EB6C5PB60Q ;20
 EB6C5PB80L ;20
 EB6C5PB80L ;20
 EB6C5PB80L ;20
 EB6C5PB80L ;20
 EB6C5PB80L ;20
 EB6C5PB80L ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5PB80O ;20
 EB6C5YB80O ;20
 EB6C5YB80O ;20
 EB6C5YB80O ;20
 EB6C6PB80L ;20
 EB6C6PB80L ;20
 EB6C6PB80L ;20
 EB6C6PB80L ;20
 EB6C6PB80O ;20
 EB6C6PB80O ;20
 EN6B6PB80L ;20
 EO0C2PB10O ;20
 EO0C6PB10L ;20
 EO0C6PB10O ;20
 EO6C2PB11L ;20
 EO6C2PB11L ;20
 EO6C2PB11L ;20
 EO6C2PB11L ;20
 EO6C2PB11O ;20
 EO6C2PB11O ;20
 EO6C2PB11O ;20
 EO6C6HB11O ;20
 EO6C6HB11O ;20
 EO6C6PB11L ;20
 EO6C6PB11L ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB11O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 EO6C6PB81O ;20
 ET675FNP2E ;20
 FC672V7 ;20
 FRMS145JSL ;20
 FS582M7 ;20
 HBF533EM0Q ;20
 HBF534ES0Q ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G240 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HF12G540 ;20
 HGA223120Q ;20
 HGA23A120S ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G420 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HMT72G450 ;20
 HSG736227M ;20
 HXN390D50 ;20
 HXN390D50 ;20
 KDN42VL255 ;20
 KG33NNW30 ;20
 KG33NNW30 ;20
 KG39E2I4A ;20
 KG39E2I4A ;20
 KGN33NL206 ;20
 KGN33NL206 ;20
 KGN56AI304 ;20
 KGN56AI304 ;20
 KGN56PI30M ;20
 KGN56PI30M ;20
 KGN56VW30N ;20
 KGV36VW32 ;20
 KGV39VI31-B ;20
 LB23364 ;20
 LB23364 ;20
 LB23364 ;20
 LB23364 ;20
 LB23364 ;20
 LB23364 ;20
 LB23364 ;20
 LB23364 ;20
 LB23364 ;20
 LB23364 ;20
 LI63TCA20T ;20
 MC23200 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1000 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MD1050 ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUC88B68TR ;20
 MUM54I00 ;20
 MW67440 ;20
 OB30P2B80D ;20
 OB30P2B80D ;20
 OB30P2B80D ;20
 OB30P2B80D ;20
 OB30P2B80D ;20
 OB30P2B80D ;20
 OB30P2B80D ;20
 OB30P2B80D ;20
 OB30P2B80D ;20
 OB30P2B80L ;20
 OB30P2B80L ;20
 OB30P2B80L ;20
 OB30P2B80L ;20
 OB30P2B80L ;20
 OB30P2B80L ;20
 OB30P2B80L ;20
 OB30P2B80L ;20
 OB30P5B80D ;20
 OB30P5B80D ;20
 OB30P5B80D ;20
 OB30P5B80L ;20
 OB30P5B80L ;20
 OB30P5B80L ;20
 OB30Y2Y80L ;20
 OB36P2B80D ;20
 OB36P2B80D ;20
 OB36P2B80D ;20
 OB36P2B80D ;20
 OB36P2B80D ;20
 OB36P2B80D ;20
 OB36P2B80L ;20
 OB36P2B80L ;20
 OB36P2B80L ;20
 OB36P2B80L ;20
 OB36P2B80L ;20
 OB36P2B80L ;20
 OB36P2B80L ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80D ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P5B80L ;20
 OB36P6B80D ;20
 OB36P6B80L ;20
 OB36Y2B80L ;20
 OO30P2B10D ;20
 OO30P2B10D ;20
 OO30P2B10L ;20
 OO30P6B10D ;20
 OO30P6B10L ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10D ;20
 OO36H2B10L ;20
 OO36H2B10L ;20
 OO36H2B10L ;20
 OO36H2B10L ;20
 OO36H6B10D ;20
 OO36H6B10D ;20
 OO36H6B10D ;20
 OO36H6B10D ;20
 OO36H6B10L ;20
 OO36H6B10L ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10D ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P2B10L ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10D ;20
 OO36P6B10L ;20
 OO36P6B10L ;20
 OO36P6B10L ;20
 OO36P6B10L ;20
 OO36P6B10L ;20
 PBH0C5B80O ;20
 PBH0C5B80O ;20
 PBH6C2B90R ;20
 PBH6C2B90R ;20
 PBH6C2B90R ;20
 PBH6C2B90R ;20
 PBH6C2B90R ;20
 PBH6C5B60O ;20
 PBH6C5B60O ;20
 PBH6C5B60O ;20
 PBH6C5B60O ;20
 PBH6C5B60O ;20
 PBH6C5B90R ;20
 PBH6C5B90R ;20
 PBH6C5B90R ;20
 PBH6C5B90R ;20
 PBH6C5B90R ;20
 PBH6C6B90R ;20
 PBH6C6B90R ;20
 PBH6C6B90R ;20
 PBH6C6B90R ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80L ;20
 PBP0C2B80N ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2B80O ;20
 PBP0C2Y80N ;20
 PBP0C2Y80N ;20
 PBP0C2Y80N ;20
 PBP0C5B80L ;20
 PBP0C5B80O ;20
 PBP0C5Y60N ;20
 PBP0C5Y60N ;20
 PBP6C2B80L ;20
 PBP6C2B80L ;20
 PBP6C2B80L ;20
 PBP6C2B80L ;20
 PBP6C2B80L ;20
 PBP6C2B80L ;20
 PBP6C2B80L ;20
 PBP6C2B80L ;20
 PBP6C2B80L ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B80O ;20
 PBP6C2B90 ;20
 PBP6C2B90 ;20
 PBP6C2B90 ;20
 PBP6C5B60M ;20
 PBP6C5B60M ;20
 PBP6C5B60M ;20
 PBP6C5B60M ;20
 PBP6C5B60M ;20
 PBP6C5B60M ;20
 PBP6C5B60M ;20
 PBP6C5B60O ;20
 PBP6C5B60Q ;20
 PBP6C5B60Q ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80L ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B80O ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B90 ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C5B91R ;20
 PBP6C6B80L ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80O ;20
 PBP6C6B80Q ;20
 PBP6C6B80Q ;20
 PBP6C6B80Q ;20
 PBP6C6B80Q ;20
 PBP6C6B80Q ;20
 PBP6C6B80Q ;20
 PBP6C6B80Q ;20
 PBP6C6B80Q ;20
 PBP6C6B90 ;20
 PBP6C6B90 ;20
 PBP6C6B90 ;20
 PBP6C6B90 ;20
 PBP6C6B90 ;20
 PBP6C6B90 ;20
 PBP6C6B90 ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBP6C6B91R ;20
 PBY6C2B80Q ;20
 PBY6C2B80Q ;20
 PBY6C2B80Q ;20
 PBY6C5B60O ;20
 PBY6C5B60O ;20
 PBY6C5B60O ;20
 PBY6C5B60O ;20
 PBY6C5B60O ;20
 PBY6C5B60O ;20
 PBY6C5B80Q ;20
 PBY6C5B80Q ;20
 PBY6C5B80Q ;20
 PBY6C5B80Q ;20
 PBY6C5B80Q ;20
 PBY6C5B80Q ;20
 PBY6C5B80Q ;20
 PBY6C5B80Q ;20
 PBY6C5B80Q ;20
 PBY6C6B80O ;20
 PBY6C6B80O ;20
 PEI7620 ;20
 PHD1151 ;20
 PKM611B17E ;20
 POH6C6B11L ;20
 POH6C6B11L ;20
 POH6C6B11O ;20
 POH6C6B11O ;20
 POH6C6B11O ;20
 POH6C6B11O ;20
 POH6C6B11O ;20
 POP0C2B10L ;20
 POP0C2B10L ;20
 POP0C2B10L ;20
 POP0C2B10L ;20
 POP0C2B10L ;20
 POP0C2B10L ;20
 POP0C2B10O ;20
 POP0C2B10O ;20
 POP0C2B10O ;20
 POP0C2B10O ;20
 POP0C2B10O ;20
 POP0C2B10O ;20
 POP0C2B10O ;20
 POP0C6B10L ;20
 POP0C6B10L ;20
 POP0C6B10L ;20
 POP0C6B10O ;20
 POP0C6B10O ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C2B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11L ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B11O ;20
 POP6C6B81O ;20
 POP6C6B81O ;20
 PPH616B21E ;20
 PPH6A6B20 ;20
 PPH6A6B20 ;20
 PPQ7A2B20 ;20
 PPQ7A2B20 ;20
 PRKACROA7 ;20
 PRP6A6D70 ;20
 PRP6A6D70 ;20
 PSU7A230 ;20
 Q8A0024515 ;20
 Q8A0024515 ;20
 Q8A0024518 ;20
 Q8A0024518 ;20
 Q8A0024522 ;20
 Q8A0024522 ;20
 Q8A0024524 ;20
 Q8A0024524 ;20
 Q8A0024528 ;20
 Q8A0024528 ;20
 Q8A0024547 ;20
 Q8A0024547 ;20
 Q8A0024603 ;20
 Q8A0024669 ;20
 Q8A0024669 ;20
 Q8A0024672 ;20
 Q8A0025674 ;20
